timeFrame	TimeOverhead
287	13684
287	13666
284	21293
294	6627
292	8708
286	14638
295	2038
294	6661
290	10662
290	10733
291	9735
286	14286
286	14276
292	8708
289	11680
286	14629
293	7720
290	10722
288	12578
292	8670
292	8680
284	21328
286	14654
289	11715
284	21318
294	6705
291	9736
286	14337
295	2096
292	8734
289	11696
286	14647
289	11746
295	2126
290	10738
286	14721
292	8730
293	7740
295	2159
289	11802
284	21388
288	12678
287	13732
286	14702
284	21400
290	10754
288	12659
293	7774
292	8786
286	14715
293	7754
288	12622
288	12716
286	14764
289	11813
285	14833
286	14764
286	14391
295	2201
293	7823
291	9813
288	12709
294	6784
287	13785
287	13815
293	7735
288	12671
294	6806
295	2124
287	13827
296	3011
296	3004
296	2998
296	2992
296	2987
296	3041
296	2969
296	2961
296	2982
296	2995
299	3793
300	2739
300	2807
299	3787
300	2772
299	3763
297	5740
297	5819
300	2743
297	5815
297	5838
299	3831
298	4755
298	4835
300	2818
299	3760
300	2773
299	3815
300	2800
297	5829
297	5793
299	3783
297	5822
299	3851
298	4822
300	2853
300	2874
299	3808
297	5748
298	4853
297	5829
298	4815
298	4870
298	4831
297	5785
298	4813
298	4854
299	3845
300	2859
298	4900
301	3406
301	3399
302	2349
301	3364
302	2417
301	3399
302	2432
302	2405
301	3358
301	3432
302	2393
302	2356
301	3409
302	2374
302	2415
302	2395
302	2441
301	3392
301	3374
301	3414
304	6426
304	6404
304	6476
303	7458
304	6471
303	7434
304	6457
303	7480
304	6504
304	6436
304	6459
303	7431
303	7465
304	6486
303	7479
303	7515
304	6445
303	7459
303	7530
303	7543
307	8327
308	7401
308	7362
308	7563
305	10557
308	7624
309	6610
305	10655
309	6578
307	8574
305	10619
305	10581
306	9604
305	10605
307	8612
307	8632
305	10655
307	8678
308	7610
306	9652
309	6694
306	9687
307	8681
306	9671
307	8963
309	6943
309	6914
306	9877
310	5967
308	7879
306	9920
308	7972
306	9912
309	6881
308	7943
306	9954
307	8936
306	9977
309	6967
309	6905
309	6947
307	8950
305	10960
308	7940
308	7931
305	10972
307	8924
305	10922
305	10946
306	9908
309	6926
313	3365
313	3407
312	4380
313	3365
311	5402
313	3386
312	4470
311	5396
311	5429
312	4441
312	4437
313	3439
313	3493
312	4408
311	5473
315	1443
311	5508
312	4484
315	1477
314	2490
312	4443
310	6482
310	6528
314	2468
311	5472
315	1543
315	1497
314	2477
310	6531
310	6543
314	2564
310	6508
311	5482
310	6493
315	1506
314	2558
315	1570
311	5556
314	2587
313	3591
312	4595
315	1597
313	3550
313	3581
314	2564
310	6560
314	2573
314	2596
315	1559
312	4581
315	1614
312	4628
311	5632
310	6562
313	3635
314	2567
311	5653
310	6624
316	4116
316	4064
316	4117
316	4088
316	4142
316	4104
316	4157
316	4090
316	4073
316	4126
315	5078
317	6283
317	6245
317	6312
317	6285
317	6298
317	6281
317	6316
317	6278
317	6343
317	6366
320	5077
318	7108
320	5145
318	7108
319	6182
319	6195
318	7149
318	7141
320	5125
320	5158
319	6140
320	5194
320	5215
320	5160
318	7191
318	7216
318	7207
319	6139
319	6180
319	6175
320	5167
320	5209
318	7149
319	6201
319	6228
318	7249
319	6171
318	7212
319	6223
320	5245
321	12780
321	13003
322	11977
321	12980
322	12015
322	12061
321	13034
322	11998
323	11041
323	11063
323	11026
321	13029
322	12024
322	11997
322	12009
321	13082
322	12087
323	11098
321	13021
321	13034
322	12071
321	13070
321	13113
323	11094
322	12100
323	11080
324	12048
326	9979
327	5429
328	4400
325	11048
330	2407
326	10065
326	10078
326	9989
329	3449
330	2432
327	5465
330	2388
326	10054
329	3484
324	12021
330	2469
329	3402
323	13031
324	12093
326	10053
327	5433
327	5506
324	12033
330	2512
330	2484
325	11091
330	2510
326	10085
328	4444
329	3498
327	5491
326	10078
323	13064
329	3472
329	3535
330	2488
329	3501
325	11086
324	12171
329	3477
328	4521
325	11179
324	12142
328	4537
330	2502
327	5545
325	11141
327	5490
326	10166
327	5525
325	11172
324	12134
330	2512
323	13142
326	10191
325	11155
324	12157
328	4512
329	3547
329	3571
327	5532
325	11140
323	13175
328	4602
328	4563
328	4625
325	11176
324	12198
325	11238
324	12224
328	4568
328	4630
327	5594
334	2110
331	5195
335	1114
331	5140
332	4169
334	2193
333	3176
331	5171
331	5184
335	1215
333	3218
333	3170
334	2163
334	2196
333	3167
333	3212
334	2183
334	2237
335	1198
335	1253
335	1194
331	5177
332	4262
332	4191
331	5175
334	2186
335	1198
332	4217
335	1243
335	1193
333	3276
333	3190
331	5253
331	5284
334	2253
331	5236
334	2295
335	1276
335	1258
333	3248
333	3280
332	4275
333	3227
332	4216
332	4247
332	4228
332	4299
332	4290
331	5297
334	2266
336	1766
336	1791
336	1764
336	1715
336	1749
336	1731
336	1765
336	1797
336	1719
336	1752
337	3174
337	3199
337	3163
337	3198
337	3182
337	3156
337	3150
337	3235
337	3248
337	3183
344	6084
338	12129
340	10174
340	10143
340	10241
340	10213
343	7166
343	7250
339	11212
338	12244
344	6186
341	9262
345	5213
344	6184
339	11260
340	10253
339	11183
340	10237
343	7219
343	7251
342	8275
340	10279
345	5271
339	11233
341	9278
345	5270
342	8273
344	6265
339	11228
345	5273
343	7246
343	7299
343	7282
341	9286
344	6279
341	9324
345	5255
345	5278
343	7291
342	8326
340	10278
339	11322
342	8295
339	11287
341	9281
344	6342
344	6367
345	5298
342	8283
344	6366
341	9310
339	11333
341	9327
343	7299
342	8393
341	9308
341	9351
338	12362
345	5398
342	8362
338	12334
341	9389
342	8342
338	12366
338	12397
340	10354
338	12384
345	5440
344	6380
338	12447
340	10387
338	12378
342	8382
342	8415
345	5366
343	7452
339	11465
338	12445
344	6437
339	11452
354	11303
358	7284
356	9301
355	10404
357	8329
349	16342
353	12365
354	11370
355	10377
348	17431
348	17394
355	10396
350	15419
350	15372
358	7400
346	19357
353	12429
349	16445
347	18378
359	6444
349	16458
352	13390
348	17405
353	12479
357	8452
356	9466
354	11499
355	10492
352	13456
351	14429
350	15525
346	19488
360	1932
359	6494
354	11467
352	13520
354	11512
353	12484
355	10518
349	16471
351	14464
357	8546
349	16522
352	13495
357	8549
352	13572
346	19514
351	14537
350	15560
349	16503
360	1916
360	1969
359	6510
356	9563
356	9606
348	17591
357	8576
347	18539
355	10572
353	12635
356	9628
352	13642
349	16584
348	17577
358	7651
357	8687
351	14651
351	14703
358	7658
348	17624
359	6705
360	2027
358	7652
354	11628
347	18652
347	18696
348	17669
348	17682
356	9683
349	16721
353	12722
351	14686
346	19758
358	7749
346	19713
346	19735
350	15688
350	15711
352	13733
357	8716
350	15689
355	10690
354	11705
351	14727
360	2141
357	8720
354	11793
354	11806
358	7784
350	15772
356	9735
359	6829
346	19822
347	18795
355	10766
348	17811
355	10762
354	11786
346	19769
360	2183
352	13801
349	16825
359	6827
353	12809
359	6802
356	9816
353	12848
346	19872
355	10875
360	2279
349	16901
356	9883
360	2247
358	7823
358	7836
352	13884
347	18907
353	12841
353	12854
351	14910
357	8921
351	14945
346	19887
347	18889
360	2344
348	17947
347	18909
352	13902
360	2326
359	6897
347	18964
347	18986
350	15948
350	15981
357	8924
351	14978
359	6979
358	7977
356	9944
359	6947
361	2731
361	2763
361	2747
361	2730
361	2823
361	2816
361	2789
361	2772
361	2806
361	2818
363	4622
365	2627
365	2701
363	4613
362	5706
365	2670
363	4653
363	4634
363	4721
362	5711
364	3714
365	2705
363	4721
363	4682
364	3734
362	5682
362	5714
364	3702
364	3724
364	3695
363	4705
362	5663
362	5713
362	5726
364	3690
362	5698
365	2732
365	2674
363	4739
364	3712
362	5700
365	2765
364	3696
364	3687
363	4758
365	2731
365	2722
364	3754
365	2686
362	5692
367	2181
367	2119
366	3114
367	2136
367	2179
366	3203
366	3198
367	2221
366	3178
367	2209
366	3167
367	2177
367	2148
367	2196
366	3210
366	3251
366	3196
366	3178
366	3229
367	2218
368	7212
368	7281
369	6247
368	7294
368	7340
369	6336
369	6329
369	6323
369	6356
368	7309
368	7353
369	6328
368	7283
369	6298
368	7356
368	7317
369	6315
368	7351
369	6343
369	6372
370	10221
374	6197
373	7240
375	5222
372	8217
370	10191
370	10275
372	8215
371	9253
375	5227
375	5287
374	6264
371	9307
372	8238
370	10229
373	7252
372	8316
371	9270
373	7332
372	8305
375	5306
373	7331
370	10275
372	8348
373	7261
370	10327
374	6340
374	6353
374	6277
374	6328
372	8337
370	10381
372	8368
371	9320
373	7360
372	8337
371	9308
374	6401
374	6322
371	9358
375	5388
375	5409
371	9330
370	10369
374	6390
370	10361
370	10382
371	9402
373	7365
373	7386
371	9399
375	5256
371	9435
374	6367
372	8346
373	7390
373	7361
376	5184
377	4132
379	2215
377	4178
377	4202
377	4225
378	3228
376	5200
377	4173
379	2155
376	5169
375	6060
377	4176
380	1237
380	1182
380	1205
378	3198
375	6069
378	3224
375	6184
380	1231
379	2184
377	4187
376	5230
376	5201
379	2246
379	2277
376	5230
378	3221
380	1294
380	1266
378	3280
377	4252
378	3225
378	3256
380	1247
379	2251
378	3303
380	1293
376	5278
378	3290
380	1241
380	1235
377	4297
379	2298
378	3242
377	4325
376	5336
379	2317
376	5332
379	2292
379	2273
376	5254
381	4105
381	4132
381	4144
381	4128
381	4103
381	4086
381	4067
381	4123
381	4085
381	4108
385	5117
382	8175
383	7199
382	8130
385	5143
385	5175
384	6178
385	5212
382	8184
385	5177
383	7151
383	7133
383	7216
385	5159
382	8171
382	8154
384	6147
384	6241
384	6193
382	8153
385	5167
382	8199
385	5232
382	8245
385	5247
384	6251
382	8263
384	6247
383	7219
384	6213
384	6237
383	7238
385	5191
384	6213
383	7264
382	8248
384	6210
383	7260
383	7231
383	7214
386	12746
387	11740
386	12732
386	12765
387	11769
386	12700
386	12714
386	12759
386	12802
387	11755
386	12797
386	12750
386	12742
387	11746
387	11740
387	11791
387	11735
387	11826
387	11771
387	11823
390	10782
392	5203
391	9858
395	2262
391	9833
388	12798
388	12811
389	11834
389	11878
390	10849
391	9871
392	5266
394	3258
393	4221
394	3224
390	10907
389	11870
391	9911
395	2284
393	4268
388	12871
389	11833
395	2325
391	9877
389	11852
388	12934
392	5245
392	5319
388	12884
388	12925
395	2280
389	11952
389	11886
390	10938
393	4332
392	5312
392	5322
390	10887
393	4332
394	3364
393	4356
393	4378
391	9921
394	3337
389	11929
391	9920
395	2345
393	4329
393	4392
395	2314
390	10917
391	9979
391	9924
390	10967
394	3390
392	5413
391	9945
394	3357
390	10972
389	12004
395	2356
394	3440
395	2404
388	13007
394	3362
394	3432
395	2397
388	13049
392	5381
392	5463
395	2445
394	3409
388	13042
393	4414
388	12987
393	4388
392	5412
390	11074
389	12067
390	11059
396	9593
405	628
401	4633
403	2647
401	4569
396	9662
403	2575
398	7606
397	8669
401	4624
399	6626
403	2660
398	7682
399	6606
398	7617
402	3641
404	1611
397	8605
397	8678
398	7691
405	694
403	2708
400	5620
404	1621
396	9706
400	5680
396	9673
404	1713
402	3668
399	6710
404	1661
402	3716
402	3730
405	659
404	1714
396	9668
401	4670
398	7731
397	8694
396	9668
400	5691
402	3725
397	8696
398	7731
402	3703
402	3688
398	7749
397	8701
403	2746
401	4779
400	5772
404	1753
403	2718
399	6741
404	1754
402	3730
401	4742
400	5736
405	746
404	1822
405	791
400	5838
398	7759
400	5812
396	9828
403	2779
401	4820
399	6788
399	6830
397	8810
401	4803
403	2806
403	2839
398	7778
396	9842
399	6864
399	6876
398	7828
405	820
397	8842
396	9826
405	856
399	6799
400	5833
397	8864
401	4856
400	5849
405	808
404	1882
405	853
399	6870
397	8901
396	9843
401	4916
400	5910
402	3892
402	3923
404	1865
403	2878
405	930
409	2712
406	5690
408	3724
406	5685
406	5678
409	2679
410	1754
409	2727
408	3719
407	4732
409	2756
406	5749
407	4690
408	3763
406	5737
406	5788
409	2742
408	3712
409	2726
410	1706
408	3710
406	5783
408	3804
407	4739
406	5800
410	1750
410	1814
410	1775
408	3776
406	5781
406	5733
409	2763
410	1776
408	3767
410	1758
410	1814
410	1753
409	2836
407	4832
409	2833
407	4813
410	1819
407	4800
407	4832
409	2766
408	3786
407	4798
407	4779
407	4859
408	3853
411	4056
411	4142
411	4059
411	4103
411	4116
411	4149
411	4081
411	4105
411	4148
411	4141
414	16123
415	15202
420	10153
415	15214
412	18216
414	16157
412	18189
417	13169
417	13231
423	7201
422	8240
412	18162
423	7162
423	7152
413	17196
421	9174
424	2668
424	2589
422	8247
425	1620
425	1641
417	13192
420	10183
425	1604
412	18185
415	15216
424	2669
423	7226
418	12248
425	1659
418	12260
418	12208
419	11210
421	9220
423	7250
420	10272
417	13243
412	18215
421	9252
419	11206
415	15194
424	2667
413	17208
418	12301
422	8210
421	9304
419	11266
424	2648
419	11288
420	10278
420	10268
417	13220
415	15240
415	15301
424	2624
417	13294
418	12234
422	8264
421	9245
414	16248
412	18319
425	1629
421	9300
415	15513
414	16551
416	14520
416	14572
420	10613
418	12563
416	14584
415	15616
420	10567
420	10557
422	8537
421	9610
416	14559
412	18588
422	8597
414	16570
424	2965
423	7623
418	12590
417	13593
425	2055
423	7613
419	11676
414	16657
419	11619
418	12670
419	11671
418	12641
421	9602
419	11593
422	8673
417	13636
413	17647
421	9635
416	14607
413	17629
416	14638
416	14681
418	12599
417	13692
422	8649
421	9651
415	15651
414	16684
413	17664
412	18635
419	11665
413	17676
413	17618
422	8647
423	7639
412	18682
413	17713
414	16683
416	14715
416	14696
417	13687
420	10699
423	7735
412	18728
414	16744
424	3096
416	14684
422	8685
419	11708
423	7748
425	2098
425	2120
424	3123
413	17711
415	15712
425	2154
413	17755
414	16725
420	10695
424	3138
425	2086
426	2032
426	2023
426	2057
426	2039
426	1983
426	2076
426	2022
426	2033
426	2013
426	2004
429	3386
428	4408
428	4400
428	4392
427	5443
427	5334
427	5253
427	5351
430	2459
427	5479
430	2434
429	3487
427	5297
427	5262
429	3464
430	2458
428	4460
429	3434
427	5469
428	4495
430	2509
428	4482
430	2433
430	2458
429	3428
427	5475
430	2430
427	5315
429	3518
430	2458
428	4432
429	3495
429	3516
428	4449
430	2509
429	3495
428	4526
430	2536
428	4547
429	3468
431	2985
431	2979
431	2932
432	1965
431	2949
432	1980
431	2987
431	3019
432	2021
432	2006
432	1947
431	2939
432	1986
432	2029
431	2959
432	1949
432	1971
432	1983
431	2999
431	3010
433	5336
434	4367
434	4382
433	5336
435	3337
434	4368
434	4412
434	4406
433	5359
434	4337
435	3384
433	5348
434	4367
433	5433
435	3407
435	3428
435	3449
435	3395
433	5406
434	4372
434	4463
435	3435
433	5466
435	3375
435	3400
433	5452
434	4409
435	3465
433	5436
433	5448
437	3739
436	4666
438	2691
437	3724
437	3769
436	4752
437	3704
437	3697
438	2759
437	3731
436	4717
436	4790
438	2703
437	3775
438	2788
437	3709
436	4755
438	2745
438	2767
436	4785
436	4758
437	3788
436	4740
438	2744
438	2795
438	2776
438	2828
436	4821
437	3771
436	4794
441	6577
440	7607
439	8581
439	8595
440	7607
439	8610
445	2621
444	3583
442	5524
443	4640
439	8644
444	3626
441	6648
442	5486
441	6604
445	2668
444	3603
439	8675
445	2649
440	7701
443	4701
441	6614
444	3686
441	6701
443	4641
439	8626
444	3676
439	8721
442	5699
441	6656
444	3697
440	7658
441	6732
439	8655
440	7675
441	6697
440	7719
442	5696
442	5501
442	5740
443	4696
445	2749
440	7741
439	8743
444	3745
442	5696
445	2669
445	2700
445	2732
444	3705
445	2698
443	4731
442	5569
444	3706
443	4688
442	5626
442	5751
443	4705
443	4767
440	7709
441	6771
440	7703
443	4787
440	7769
444	3802
443	4744
441	6744
445	2728
445	2800
439	8775
446	5302
448	3347
448	3339
447	4321
448	3325
448	3339
449	2412
446	5395
450	1365
446	5349
446	5371
448	3414
447	4406
450	1349
449	2443
448	3405
447	4387
449	2431
446	5437
449	2396
446	5422
447	4443
448	3469
450	1430
447	4390
448	3468
449	2428
449	2450
450	1474
448	3436
446	5438
450	1471
447	4484
447	4455
449	2409
450	1471
448	3473
446	5505
447	4509
450	1428
450	1510
446	5502
449	2434
450	1467
449	2478
447	4447
447	4474
450	1452
449	2453
446	5457
451	2498
451	2532
451	2543
451	2516
451	2529
451	2582
451	2605
451	2578
451	2572
451	2605
452	5387
454	3363
453	4386
452	5388
453	4361
454	3414
453	4326
452	5360
455	2362
452	5334
452	5347
452	5379
455	2382
455	2436
454	3390
454	3412
452	5435
454	3357
455	2419
453	4451
455	2442
454	3397
453	4449
453	4389
454	3391
453	4411
455	2402
454	3453
455	2441
452	5443
455	2403
454	3415
452	5455
455	2395
454	3481
453	4451
452	5422
455	2472
453	4414
453	4465
457	2541
457	2503
456	3527
456	3581
456	3573
456	3515
456	3549
457	2592
456	3566
457	2558
457	2591
456	3542
457	2618
457	2588
457	2630
456	3628
457	2567
457	2557
456	3640
456	3604
459	4374
458	5378
459	4323
458	5407
460	3341
459	4353
460	3406
460	3370
459	4421
460	3405
459	4406
458	5388
459	4362
458	5361
458	5386
460	3381
460	3364
459	4407
459	4401
458	5422
458	5374
458	5364
459	4431
460	3373
460	3428
458	5459
460	3439
458	5410
460	3474
459	4383
463	2551
461	4629
462	3623
462	3679
461	4630
461	4606
462	3612
461	4624
463	2649
463	2702
462	3647
461	4647
463	2652
463	2723
462	3724
463	2679
461	4689
461	4723
462	3706
462	3697
461	4739
461	4712
463	2704
462	3725
463	2660
462	3701
462	3672
463	2673
463	2736
461	4736
479	27598
478	28694
475	31767
481	25709
479	27845
469	37851
484	22796
471	35875
479	27877
471	35812
485	21875
485	21902
480	26828
477	29850
477	29927
481	25931
471	35867
470	36914
475	31892
470	36916
482	24897
478	28973
468	38930
464	42946
474	32914
471	36000
484	22910
481	25965
467	40014
487	19953
478	28976
470	37024
468	38941
467	39966
474	33048
469	37993
467	39991
467	40024
487	20062
469	37998
470	37064
486	21003
477	29997
477	30051
486	21084
480	27046
468	39103
472	35116
472	35109
482	25101
479	28076
483	24079
474	33108
466	41065
482	25057
482	25091
479	28135
474	33080
464	43169
466	41172
481	26149
480	27105
473	34171
468	39175
488	19184
485	22139
481	26154
465	42205
475	32156
465	42206
473	34235
480	27187
480	27231
487	20193
465	42267
474	33257
481	26236
473	34277
484	23310
465	42285
469	38305
470	37246
486	21285
472	35311
482	25339
481	26298
465	42289
478	29310
475	32352
475	32387
470	37322
473	34362
482	25393
482	25420
484	23394
468	39423
480	27476
488	19472
487	20422
487	23108
467	43228
487	23224
483	27249
464	46369
493	10217
483	27446
484	26474
465	45475
469	41496
464	46605
489	14385
472	38583
465	45550
476	34607
475	35522
480	30576
476	34533
464	46539
492	11377
492	11410
467	43585
466	44589
490	13383
479	31601
481	29627
486	24615
485	25629
489	14377
488	22646
468	42603
489	14397
475	35658
476	34582
476	34682
477	33655
473	37625
489	14461
488	22669
491	12489
490	13443
473	37635
469	41721
464	46700
491	12461
492	11478
489	14537
471	39698
479	31673
472	38669
485	25683
482	28768
488	22720
488	22691
468	42752
484	26743
477	33731
478	32796
467	43742
478	32771
478	32785
491	12522
487	23790
467	43727
471	39800
489	14624
466	44828
492	11536
492	11624
476	34794
467	43820
485	25800
488	22771
484	26775
487	23819
486	24841
481	29846
477	33808
486	24800
477	33855
488	22774
476	34794
464	46860
486	24845
485	25828
472	38835
468	42850
483	27829
483	27883
480	30890
488	22902
483	27833
478	32857
493	10685
477	33896
478	32828
490	13696
488	22863
476	34879
473	37872
492	11652
489	14683
465	45947
475	35954
464	46882
466	44904
472	38924
486	24946
487	23918
485	25880
482	28905
489	14713
483	27891
474	36937
490	13783
491	12796
479	31975
485	25928
483	27973
483	27968
470	41001
471	39983
469	41936
475	35950
474	36972
466	45010
465	45963
486	24950
482	29004
471	39960
465	46007
472	38986
469	42030
474	37023
474	37058
484	27060
478	32994
468	43081
466	44995
483	28083
490	13800
464	47067
469	42015
470	41059
471	40042
470	41037
476	35077
473	38309
464	47268
480	31279
469	42296
487	24328
486	25259
491	13127
489	15110
481	30268
480	31333
473	38319
472	39282
470	41316
475	36317
471	40341
472	39315
493	11178
473	38310
466	45347
466	45370
479	32329
477	34302
484	27368
479	32331
468	43328
485	26409
476	35394
476	35356
491	13213
484	27402
467	44400
466	45363
474	37363
490	14340
491	13339
490	14394
492	15197
491	16206
490	17187
493	14236
489	18229
490	17261
490	17223
492	20357
493	19382
492	20317
491	21350
492	20390
491	21322
495	18833
494	19849
493	20871
495	18864
495	18928
494	19914
493	20896
493	20973
493	20935
494	20016
494	19977
494	19928
495	19040
494	20031
495	19026
493	20988
495	19075
494	20099
494	20154
494	20195
494	20166
495	19478
495	19491
496	29751
496	29356
495	30699
496	29525
496	29922
496	29557
495	30863
505	21034
498	28751
504	22481
503	23394
505	21124
499	27793
503	23358
498	28778
503	23461
499	27786
498	28809
499	27883
500	26913
498	28876
504	22571
497	28981
505	21202
500	26892
502	24554
502	24518
502	24620
502	24615
500	26881
504	22583
503	23511
504	22621
502	24633
503	23493
497	29983
502	24633
496	30561
500	26934
500	26959
501	24783
497	29030
503	23668
502	24599
500	26946
498	28985
504	22591
504	22635
499	27950
498	29013
502	24655
498	29061
496	30669
499	28055
499	28018
500	27051
503	23641
502	24695
498	29075
500	27114
497	29152
503	23653
502	24749
498	29035
504	22759
498	29235
505	21522
500	27250
499	28225
499	28251
504	22866
500	27212
498	29283
503	23929
502	24970
502	24985
505	21563
502	24986
498	29389
505	21680
502	25001
504	23017
502	25043
498	29389
496	31011
502	25064
497	29453
498	29442
496	31003
498	29417
503	24030
499	28455
499	28388
502	25057
502	25384
505	22045
496	31364
502	25402
504	23448
505	22192
506	25081
506	25074
506	25089
505	26048
505	26043
506	25120
506	25081
506	25145
506	25158
506	25105
508	24919
508	24924
506	26960
508	25025
507	25968
507	26051
507	26035
507	26068
508	25030
508	25003
507	26038
508	25123
507	26329
507	26301
507	26326
507	26367
507	26318
508	25330
508	25371
508	25383
508	25342
509	24394
506	27314
509	25193
509	25175
509	25167
510	24197
509	25153
510	24200
509	25252
509	25235
509	25279
509	25251
509	25214
511	32175
512	31152
514	29198
510	33108
511	32175
513	30139
511	32140
511	32216
512	31197
510	33144
512	31164
514	29238
514	29216
510	33172
512	31170
512	31243
511	32238
512	31189
514	29213
511	32231
513	30296
512	31281
512	31325
510	33437
511	32733
513	30706
510	33540
513	30630
513	30785
510	33943
513	30830
510	33766
514	29979
513	30964
511	32937
513	30881
513	31014
512	31989
512	32042
511	33003
510	33878
513	30996
511	33014
516	28142
515	29182
515	29147
516	28179
516	28179
514	30191
517	27189
515	29243
516	28248
516	28237
516	28196
515	29240
514	30202
515	29226
515	29206
515	29218
516	28289
515	29292
517	27308
514	30229
517	27299
516	28242
516	28278
514	30258
517	27353
516	28285
514	30320
515	29344
517	27356
515	29309
517	31212
518	30263
517	31221
517	31268
517	31293
518	30320
518	30343
518	30410
517	31333
520	27509
519	32182
522	25577
521	26584
521	26661
520	27648
519	32261
520	27620
518	33216
520	27742
521	26737
520	27733
521	26732
520	27686
519	32298
522	25714
521	26776
518	33318
521	26768
518	33377
518	33390
519	32392
519	32417
521	26811
520	27785
518	33428
522	25893
521	26804
522	25880
522	25858
519	32419
522	25884
519	32455
522	25914
519	32538
521	26896
520	27970
522	25903
520	28186
522	26168
518	33758
522	26141
521	27169
520	28183
519	32783
519	32764
524	24729
527	21775
526	22802
523	25744
528	20940
525	23941
526	22925
524	24905
525	23939
523	25951
525	23975
525	23946
524	24936
527	21936
526	22938
525	23921
523	25930
527	21920
527	21931
524	24904
524	24927
523	26010
526	22981
526	22941
525	24014
525	23935
525	23970
525	23961
525	23931
526	23013
523	26002
524	24994
526	22965
526	22936
527	21986
527	22025
527	21945
526	23017
527	22038
524	25039
524	24972
523	25995
524	25032
527	22024
528	21057
524	25051
527	21979
528	21035
526	22987
523	26062
523	25992
523	25983
523	26038
529	29124
528	30138
528	30109
529	29157
529	29173
528	30177
528	30190
528	30185
529	29221
529	29304
529	29250
528	30285
529	29353
529	29297
529	29382
528	30376
529	29348
531	29902
538	22948
533	27902
534	26965
536	24980
538	22896
533	27948
541	19992
542	18973
538	22928
530	30951
536	24954
530	30915
532	28968
541	19930
538	22995
537	23925
536	24980
541	19982
534	26955
532	28978
535	26001
540	21034
530	30966
537	24020
534	26991
531	29974
541	19995
539	22050
537	23972
532	28995
541	20039
537	24011
533	27974
531	29986
536	25010
534	27031
530	31055
541	20008
535	26045
533	28057
538	23090
536	25073
533	28048
537	24070
542	19013
531	30016
530	31080
532	29083
536	25047
534	27038
532	29123
541	20114
540	21090
538	23053
531	30125
540	21058
539	22112
532	29064
539	22059
530	31070
534	27136
540	21128
533	28153
540	21106
541	20083
531	30128
543	18188
537	24121
532	29126
539	22179
542	19127
542	19220
530	31185
539	22160
534	27149
539	22232
538	23215
534	27226
539	22222
537	24225
534	27214
531	30258
537	24230
536	25203
535	26228
542	19279
536	25286
531	30327
540	21239
539	22255
535	26318
532	29338
537	24341
536	25352
530	31365
539	22322
537	24382
535	26375
532	29376
535	26307
535	26353
531	30344
530	31406
538	23398
531	30404
534	27446
540	21439
538	23411
541	20433
541	20406
535	26412
530	31422
533	28485
540	21473
538	23436
535	26424
532	29425
542	19478
540	21455
542	19455
542	19477
533	28523
536	25475
539	22500
542	19552
540	21524
542	19526
533	28509
535	26593
533	28527
544	20202
545	19254
546	18258
548	16000
543	21266
548	16003
545	19296
544	20248
543	21290
545	19293
547	17297
549	15088
547	17272
547	17294
553	7501
552	8503
546	18313
544	20305
547	17348
543	21301
551	13074
549	15034
548	16029
549	15101
544	20354
549	15088
550	14051
544	20354
551	13126
549	15078
553	7455
545	19315
554	6531
551	13120
550	14093
543	21396
547	17319
550	14131
552	8547
549	15159
548	16141
547	17366
544	20386
549	15108
545	19433
546	18386
552	8561
553	7515
551	13123
552	8549
551	13120
552	8537
543	21436
544	20369
553	7573
547	17434
546	18397
550	14149
547	17393
551	13165
548	16227
550	14219
550	14208
545	19413
554	6664
548	16245
546	18527
554	6653
553	7636
549	15207
552	8644
546	18552
546	18534
553	7677
552	8648
546	18492
547	17566
547	17595
546	18538
545	19561
550	14271
550	14317
545	19551
553	7762
553	7755
546	18563
550	14385
553	7794
552	8795
551	13412
543	21580
543	21605
548	16390
544	20613
548	16358
543	21599
554	6842
551	13409
548	16413
545	19707
545	19661
552	8793
549	15435
549	15467
552	8862
550	14504
544	20758
551	13499
544	20762
543	21752
548	16536
553	7873
551	13459
554	7941
554	8028
558	6181
556	8145
559	5212
559	5268
554	10225
557	7258
555	9233
560	4296
558	6312
555	9275
558	6338
556	8343
558	6286
560	4348
559	5302
559	5335
560	4316
556	8351
555	9343
560	4345
558	6298
557	7319
559	5304
557	7304
558	6328
560	4371
555	9337
557	7379
558	6301
558	6364
559	5397
554	10331
557	7362
556	8356
555	9399
558	6329
557	7394
559	5357
556	8399
554	10343
559	5392
559	5417
556	8389
557	7402
555	9393
556	8343
556	8359
554	10384
555	9366
557	7355
557	7451
560	4400
555	9424
556	8428
555	9391
559	5379
555	9465
560	4393
558	6427
556	8400
557	7391
566	8322
563	11311
565	9304
568	6307
566	8389
561	13365
560	14349
563	11424
564	10428
566	8360
564	10393
561	13428
562	12380
566	8453
565	9429
562	12407
569	5495
561	13409
568	6432
567	7413
566	8508
566	8462
567	7481
563	11441
564	10526
563	11481
568	6527
569	5511
567	7493
569	5539
560	14503
565	9516
562	12531
568	6525
567	7497
565	9576
568	6513
564	10538
562	12612
569	5551
563	11547
569	5579
563	11533
569	5545
567	7624
561	13629
569	5568
566	8667
569	5642
563	11668
563	11703
562	12687
561	13740
565	9743
567	7724
561	13699
564	10744
563	11727
567	7717
568	6732
564	10687
568	6774
561	13739
568	6773
567	7811
565	9774
567	7766
566	8765
564	10822
562	12814
563	11867
567	7816
565	9793
565	9872
565	9909
566	8884
564	10862
569	5885
568	6915
564	10965
561	13993
566	8954
